"idcalle","calle","localidad","departamento"
40639,"DIECISEIS DE DICIEMBRE (ASENT MARACANA)","MONTEVIDEO","MONTEVIDEO"
40640,"EL TAJAMAR","MONTEVIDEO","MONTEVIDEO"
40641,"PASAJE LOS TAJAMARES","MONTEVIDEO","MONTEVIDEO"
40642,"PASAJE LOS DAMASCOS","MONTEVIDEO","MONTEVIDEO"
40643,"EL OMBU","MONTEVIDEO","MONTEVIDEO"
40644,"LOS ROSALES","MONTEVIDEO","MONTEVIDEO"
40645,"CAMINO CINACINA","MONTEVIDEO","MONTEVIDEO"
40646,"CAMINO LAS PALMERAS","MONTEVIDEO","MONTEVIDEO"
40647,"ANDRES MAZZALI","MONTEVIDEO","MONTEVIDEO"
40648,"JUAN PEREGRINO ANSELMO","MONTEVIDEO","MONTEVIDEO"
40649,"ENRIQUE BALLESTRERO","MONTEVIDEO","MONTEVIDEO"
40650,"PASAJE RENEÉ BONNET","MONTEVIDEO","MONTEVIDEO"
40651,"PASAJE LUCIA SALA DE TOURON","MONTEVIDEO","MONTEVIDEO"
40652,"PASAJE JOSE ECHAVE","MONTEVIDEO","MONTEVIDEO"
40653,"VICENTE ROSSI","MONTEVIDEO","MONTEVIDEO"
40655,"DOCTORA ALCIRA RANIERI DE PIVEL DEVOTO","MONTEVIDEO","MONTEVIDEO"
40656,"PASAJE DOCTOR MARIO SILVA GARCIA","MONTEVIDEO","MONTEVIDEO"
40657,"URANO","MONTEVIDEO","MONTEVIDEO"
40658,"PASAJE INGENIERO LEOPOLDO PELUFFO","MONTEVIDEO","MONTEVIDEO"
40659,"PASAJE MARIA ALBARENGA DE CANESSA","MONTEVIDEO","MONTEVIDEO"
40660,"PASAJE FRANCISCO CURT LANGE","MONTEVIDEO","MONTEVIDEO"
40661,"PASAJE CONCEPCION SILVA BELINZON","MONTEVIDEO","MONTEVIDEO"
40662,"PASAJE 3","MONTEVIDEO","MONTEVIDEO"
40663,"PASAJE SERAFIN J GARCIA","MONTEVIDEO","MONTEVIDEO"
40664,"PASAJE ESTRELLITA GENTA","MONTEVIDEO","MONTEVIDEO"
40665,"PASAJE RODRIGUEZ MALLARINI","MONTEVIDEO","MONTEVIDEO"
40666,"PASAJE BERRETA GALLI","MONTEVIDEO","MONTEVIDEO"
40667,"PASAJE JUANA DE IBARBOUROU","MONTEVIDEO","MONTEVIDEO"
40668,"MARIANO OLIVERA UBIOS","MONTEVIDEO","MONTEVIDEO"
40669,"BENJAMIN DISRAELI","MONTEVIDEO","MONTEVIDEO"
40670,"RICARDO AGUERRE","MONTEVIDEO","MONTEVIDEO"
40671,"PEDRO MICHIELLI","MONTEVIDEO","MONTEVIDEO"
40672,"JULIO CESAR MICHIELLI","MONTEVIDEO","MONTEVIDEO"
40674,"ESTEBAN GARINO","MONTEVIDEO","MONTEVIDEO"
40675,"NUEVE DE ABRIL","MONTEVIDEO","MONTEVIDEO"
40676,"ALEJANDRO OTERO","MONTEVIDEO","MONTEVIDEO"
40677,"HECTOR JUAN YIACUBONE","MONTEVIDEO","MONTEVIDEO"
40678,"JOSE GUTIERREZ","MONTEVIDEO","MONTEVIDEO"
40679,"ARTIGAS SANCHEZ","MONTEVIDEO","MONTEVIDEO"
40680,"JORGE GARCIA","MONTEVIDEO","MONTEVIDEO"
40681,"RAUL DENIS","MONTEVIDEO","MONTEVIDEO"
40682,"WALTER MOTA","MONTEVIDEO","MONTEVIDEO"
40683,"JUSTO PAEZ","MONTEVIDEO","MONTEVIDEO"
40684,"CESAR MUÑOZ","MONTEVIDEO","MONTEVIDEO"
40685,"28 DE MAYO","MONTEVIDEO","MONTEVIDEO"
40686,"CARMELO HERNANDEZ","MONTEVIDEO","MONTEVIDEO"
40687,"ERLINDA GUTIERREZ","MONTEVIDEO","MONTEVIDEO"
40688,"CESAR BENTOS PEREYRA","MONTEVIDEO","MONTEVIDEO"
40689,"GREGORIO SAPIN","MONTEVIDEO","MONTEVIDEO"
40691,"RUBEN PALEO UNION VECINAL","MONTEVIDEO","MONTEVIDEO"
40692,"CALLE E","MONTEVIDEO","MONTEVIDEO"
40693,"5 DE ENERO","MONTEVIDEO","MONTEVIDEO"
40694,"GATO MONTES","MONTEVIDEO","MONTEVIDEO"
40695,"PASAJE PEATONAL LA TORTUGA","MONTEVIDEO","MONTEVIDEO"
40696,"PASAJE VOLUNTAD","MONTEVIDEO","MONTEVIDEO"
40697,"PILAR BASTIDA","MONTEVIDEO","MONTEVIDEO"
40698,"PORTO ALEGRE","MONTEVIDEO","MONTEVIDEO"
40699,"ALFREDO MONES QUINTELA","MONTEVIDEO","MONTEVIDEO"
40700,"DIEGO FRANCISCO MARIO","MONTEVIDEO","MONTEVIDEO"
40701,"BAHIA","MONTEVIDEO","MONTEVIDEO"
40703,"PASAJE BELICE","MONTEVIDEO","MONTEVIDEO"
40704,"PASAJE SAUCE","MONTEVIDEO","MONTEVIDEO"
40705,"PASAJE ARTIGAS","MONTEVIDEO","MONTEVIDEO"
40706,"PASAJE ARTIGAS","MONTEVIDEO","MONTEVIDEO"
40707,"CONTINUACION PASAJE ARTIGAS","MONTEVIDEO","MONTEVIDEO"
40708,"PASAJE TREINTA Y TRES ORIENTALES","MONTEVIDEO","MONTEVIDEO"
40709,"CONTINUACION TREINTA Y TRES ORIENTALES","MONTEVIDEO","MONTEVIDEO"
40710,"PASAJE LAVALLEJA","MONTEVIDEO","MONTEVIDEO"
40711,"PASAJE TUPAC AMARU","MONTEVIDEO","MONTEVIDEO"
40712,"PASAJE LAUTARO","MONTEVIDEO","MONTEVIDEO"
40713,"CAMINO AL PARQUE","MONTEVIDEO","MONTEVIDEO"
40714,"16 DE DICIEMBRE","MONTEVIDEO","MONTEVIDEO"
40715,"PASAJE 16 DE DICIEMBRE","MONTEVIDEO","MONTEVIDEO"
40716,"16 DE ENERO","MONTEVIDEO","MONTEVIDEO"
40718,"PASAJE PRIMERO DE MAYO","MONTEVIDEO","MONTEVIDEO"
40719,"CUÑATAY","MONTEVIDEO","MONTEVIDEO"
40720,"VILLA LIBRE","MONTEVIDEO","MONTEVIDEO"
40721,"EL TENEDOR","MONTEVIDEO","MONTEVIDEO"
40722,"PASAJE PARALELA A EL TENEDOR","MONTEVIDEO","MONTEVIDEO"
40723,"PASAJE C","MONTEVIDEO","MONTEVIDEO"
40724,"PASAJE SENDIC","MONTEVIDEO","MONTEVIDEO"
40725,"COSTANERA GATO","MONTEVIDEO","MONTEVIDEO"
40726,"PASAJE F","MONTEVIDEO","MONTEVIDEO"
40727,"PASAJE PEREO","MONTEVIDEO","MONTEVIDEO"
40728,"AMISTAD","MONTEVIDEO","MONTEVIDEO"
40729,"SOLIDARIDAD","MONTEVIDEO","MONTEVIDEO"
40730,"PASAJE PASAJE C","MONTEVIDEO","MONTEVIDEO"
40731,"UTOPIA","MONTEVIDEO","MONTEVIDEO"
40734,"PASAJE CONTINUACION DEL APERO","MONTEVIDEO","MONTEVIDEO"
40735,"PASAJE MARITEN","MONTEVIDEO","MONTEVIDEO"
40736,"PASAJE SAN AGUSTIN","MONTEVIDEO","MONTEVIDEO"
40737,"PASAJE ROCINANTE","MONTEVIDEO","MONTEVIDEO"
40738,"PASAJE GRAÑA","MONTEVIDEO","MONTEVIDEO"
40740,"SENDA DOCE DE OCTUBRE","MONTEVIDEO","MONTEVIDEO"
40741,"CONTINUACION SENDA DOCE DE OCTUBRE","MONTEVIDEO","MONTEVIDEO"
40742,"PASAJE DELFOS","MONTEVIDEO","MONTEVIDEO"
40743,"ANTONIO TADDEI","MONTEVIDEO","MONTEVIDEO"
40744,"ARTURO DESPOUEY","MONTEVIDEO","MONTEVIDEO"
40745,"JOSE BERGAMIN","MONTEVIDEO","MONTEVIDEO"
40746,"PROYECTADA 17 METROS","MONTEVIDEO","MONTEVIDEO"
40747,"AVENIDA DEL PARQUE","MONTEVIDEO","MONTEVIDEO"
40748,"BENITO CUÑARRO","MONTEVIDEO","MONTEVIDEO"
40749,"PASAJE TRESCIENTOS CINCUENTA Y CINCO","MONTEVIDEO","MONTEVIDEO"
40750,"PASAJE TRESCIENTOS CINCUENTA Y SIETE","MONTEVIDEO","MONTEVIDEO"
40751,"PASAJE TRESCIENTOS SESENTA Y UNO","MONTEVIDEO","MONTEVIDEO"
40752,"PASAJE TRESCIENTOS SESENTA Y TRES","MONTEVIDEO","MONTEVIDEO"
40753,"CANTARES GALLEGOS","MONTEVIDEO","MONTEVIDEO"
40754,"SENDA DOCE","MONTEVIDEO","MONTEVIDEO"
40755,"BRAULIO CASTRO","MONTEVIDEO","MONTEVIDEO"
40756,"PASAJE LAS ACACIAS","MONTEVIDEO","MONTEVIDEO"
40757,"PASAJE LOS ARCES","MONTEVIDEO","MONTEVIDEO"
40758,"PASAJE LOS PINOS","MONTEVIDEO","MONTEVIDEO"
40759,"PASAJE LOS FRESNOS","MONTEVIDEO","MONTEVIDEO"
40760,"PASAJE GUARUYA","MONTEVIDEO","MONTEVIDEO"
40761,"PASAJE IPANEMA","MONTEVIDEO","MONTEVIDEO"
40762,"MANUEL DE CASTRO","MONTEVIDEO","MONTEVIDEO"
40764,"CIRCUNVALACION DOCTOR ENRIQUE TARIGO","MONTEVIDEO","MONTEVIDEO"
40765,"PASAJE ROBERT BADEN POWELL","MONTEVIDEO","MONTEVIDEO"
40766,"VIOLETA AMORETTI","MONTEVIDEO","MONTEVIDEO"
40767,"PASAJE CARLOS PREVOSTI","MONTEVIDEO","MONTEVIDEO"
40768,"EUGENIO LAGARMILLA","MONTEVIDEO","MONTEVIDEO"
40769,"PASAJE JOSE MARIA SILVA","MONTEVIDEO","MONTEVIDEO"
40770,"PASAJE MARIA ANGELICA PIOLA","MONTEVIDEO","MONTEVIDEO"
40771,"PSJE ARTIGAS NORTE","MONTEVIDEO","MONTEVIDEO"
40772,"TALA","MONTEVIDEO","MONTEVIDEO"
40773,"DE LOS CEIBOS","MONTEVIDEO","MONTEVIDEO"
40777,"NILDA MULLER","MONTEVIDEO","MONTEVIDEO"
40778,"LEANDRO SILVA DELGADO","MONTEVIDEO","MONTEVIDEO"
40779,"EDUARDO SARLOS","MONTEVIDEO","MONTEVIDEO"
40780,"NEFFER KROGER","MONTEVIDEO","MONTEVIDEO"
40781,"VICENTE PUIG","MONTEVIDEO","MONTEVIDEO"
40782,"PASAJE CONOCIDO POR BEHERING","MONTEVIDEO","MONTEVIDEO"
40783,"CALLE 3 (LAS CASITAS)","MONTEVIDEO","MONTEVIDEO"
40784,"CALLE PROYECTADA","MONTEVIDEO","MONTEVIDEO"
40785,"CALLE CUATRO","MONTEVIDEO","MONTEVIDEO"
40786,"CALLE 5 (MILLAN Y LECOCQ)","MONTEVIDEO","MONTEVIDEO"
40787,"PASAJE AMBROSIO AGUSTIN LOPEZ","MONTEVIDEO","MONTEVIDEO"
40790,"DE LOS SANTOS","MONTEVIDEO","MONTEVIDEO"
40791,"PASAJE SOBRERA","MONTEVIDEO","MONTEVIDEO"
40792,"PASAJE UNO","MONTEVIDEO","MONTEVIDEO"
40793,"PASAJE E RODRIGUEZ","MONTEVIDEO","MONTEVIDEO"
40793,"PASAJE E RODRIGUEZ","PAJAS BLANCAS","MONTEVIDEO"
40794,"PASAJE S SERRENTINO","MONTEVIDEO","MONTEVIDEO"
40794,"PASAJE S SERRENTINO","PAJAS BLANCAS","MONTEVIDEO"
40795,"PASAJE M REINOSO","MONTEVIDEO","MONTEVIDEO"
40795,"PASAJE M REINOSO","PAJAS BLANCAS","MONTEVIDEO"
40796,"JOSE LUIS BORGES","MONTEVIDEO","MONTEVIDEO"
40796,"JOSE LUIS BORGES","PAJAS BLANCAS","MONTEVIDEO"
40797,"PASAJE DIECISIETE METROS","MONTEVIDEO","MONTEVIDEO"
40797,"PASAJE DIECISIETE METROS","PAJAS BLANCAS","MONTEVIDEO"
40798,"QUEGUAY CHICO","MONTEVIDEO","MONTEVIDEO"
40799,"VECINAL","MONTEVIDEO","MONTEVIDEO"
40800,"GABRIELA CHAMPAGNE","MONTEVIDEO","MONTEVIDEO"
40801,"MERCEDES SAN MARTÍN DE GARCÍA","MONTEVIDEO","MONTEVIDEO"
40802,"PASAJE ADELA GUIXÉ Y CADENAS","MONTEVIDEO","MONTEVIDEO"
40803,"PASAJE LEONTINA P DE ARDIZZI","MONTEVIDEO","MONTEVIDEO"
40804,"MARIA G DE AGUIRRE","MONTEVIDEO","MONTEVIDEO"
40805,"JOSEFA V DE LÓPEZ","MONTEVIDEO","MONTEVIDEO"
40806,"CONSOLACIÓN IGLESIAS","MONTEVIDEO","MONTEVIDEO"
40807,"MARÍA F DE PAN","MONTEVIDEO","MONTEVIDEO"
40808,"LUISA LEZAMA","MONTEVIDEO","MONTEVIDEO"
40809,"CAROLINA SALGUERO","MONTEVIDEO","MONTEVIDEO"
40810,"MARÍA MORERO","MONTEVIDEO","MONTEVIDEO"
40812,"ADELINA F DE VÁZQUEZ","MONTEVIDEO","MONTEVIDEO"
40813,"MARÍA SANTOS GALADA","MONTEVIDEO","MONTEVIDEO"
40814,"PASAJE CAROLINA DUFORT","MONTEVIDEO","MONTEVIDEO"
40815,"MARIA ZABELLA","MONTEVIDEO","MONTEVIDEO"
40816,"ISIDORA CHANS","MONTEVIDEO","MONTEVIDEO"
40817,"GUZMAN PAPINI","MONTEVIDEO","MONTEVIDEO"
40818,"LAS PIEDRAS","MONTEVIDEO","MONTEVIDEO"
40819,"SAN ANTONIO","MONTEVIDEO","MONTEVIDEO"
40820,"SANTA ROSA","MONTEVIDEO","MONTEVIDEO"
40821,"SAN BAUTISTA","MONTEVIDEO","MONTEVIDEO"
40822,"SAN JACINTO","MONTEVIDEO","MONTEVIDEO"
40823,"SAN RAMON","MONTEVIDEO","MONTEVIDEO"
40824,"SAUCE","MONTEVIDEO","MONTEVIDEO"
40825,"LA CAÑADA","MONTEVIDEO","MONTEVIDEO"
40827,"UNION","MONTEVIDEO","MONTEVIDEO"
40828,"17 METROS PARALELA  A VIA FERREA","MONTEVIDEO","MONTEVIDEO"
40829,"PASAJE TUCAN","MONTEVIDEO","MONTEVIDEO"
40830,"PASAJE COLIBRI","MONTEVIDEO","MONTEVIDEO"
40831,"PASAJE PALOMA","MONTEVIDEO","MONTEVIDEO"
40832,"PASAJE CORUÑA","MONTEVIDEO","MONTEVIDEO"
40833,"PASAJE VIGO","MONTEVIDEO","MONTEVIDEO"
40834,"PASAJE HORNERO","MONTEVIDEO","MONTEVIDEO"
40835,"AVENIR ROSELL","MONTEVIDEO","MONTEVIDEO"
40836,"CONSTANCIO C VIGIL","MONTEVIDEO","MONTEVIDEO"
40837,"CONTINUACION JOSE MARMOL","MONTEVIDEO","MONTEVIDEO"
40838,"PASAJE A","MONTEVIDEO","MONTEVIDEO"
40839,"PASAJE CENTRAL","MONTEVIDEO","MONTEVIDEO"
40840,"PRIMERA AL NORTE","MONTEVIDEO","MONTEVIDEO"
40841,"LOS NOGALES","MONTEVIDEO","MONTEVIDEO"
40842,"LAS TACUARAS","MONTEVIDEO","MONTEVIDEO"
40843,"DOS LOS CIPRESES","MONTEVIDEO","MONTEVIDEO"
40844,"PEATONAL L TRES","MONTEVIDEO","MONTEVIDEO"
40845,"CALLE PROYECTADA L CINCO","MONTEVIDEO","MONTEVIDEO"
40846,"PARALELA A ESTADOS UNIDOS","MONTEVIDEO","MONTEVIDEO"
40847,"PASAJE PUERTO ESPAÑA","MONTEVIDEO","MONTEVIDEO"
40848,"PASAJE BUDAPEST","MONTEVIDEO","MONTEVIDEO"
40849,"PARALELA BERNA BARRIO TREINTA DE MAYO","MONTEVIDEO","MONTEVIDEO"
40850,"PASAJE DANIEL SOSA","MONTEVIDEO","MONTEVIDEO"
40851,"PASAJE VECINAL VILLA PROGRESO","MONTEVIDEO","MONTEVIDEO"
40852,"PASAJE TREINTA Y TRES ORIENTALES","MONTEVIDEO","MONTEVIDEO"
40853,"PASAJE CALLEROS","MONTEVIDEO","MONTEVIDEO"
40854,"PASAJE LETICIA","MONTEVIDEO","MONTEVIDEO"
40855,"PASAJE DEMOCRACIA","MONTEVIDEO","MONTEVIDEO"
40856,"PASAJE BELGICA","MONTEVIDEO","MONTEVIDEO"
40857,"CABILDO","MONTEVIDEO","MONTEVIDEO"
40858,"PASAJE ALDEA","MONTEVIDEO","MONTEVIDEO"
40859,"PASAJE SOLANO","MONTEVIDEO","MONTEVIDEO"
40860,"PASAJE DE LAS AMERICAS","MONTEVIDEO","MONTEVIDEO"
40861,"PASAJE CATORCE DE MARZO","MONTEVIDEO","MONTEVIDEO"
40862,"PASAJE EL OMBU","MONTEVIDEO","MONTEVIDEO"
40863,"PASAJE HURACAN","MONTEVIDEO","MONTEVIDEO"
40864,"PASAJE COREA","MONTEVIDEO","MONTEVIDEO"
40865,"PASAJE CONTINUACION CHINA","MONTEVIDEO","MONTEVIDEO"
40866,"PASAJE SEPELIN","MONTEVIDEO","MONTEVIDEO"
40867,"PASAJE FORTALEZA","MONTEVIDEO","MONTEVIDEO"
40868,"CONTINUACION CHINA","MONTEVIDEO","MONTEVIDEO"
40869,"PASAJE ARTIGAS","MONTEVIDEO","MONTEVIDEO"
40870,"PASAJE A LA CANCHA","MONTEVIDEO","MONTEVIDEO"
40871,"PASAJE LAS FLORES","MONTEVIDEO","MONTEVIDEO"
40872,"PASAJE EL FARO","MONTEVIDEO","MONTEVIDEO"
40873,"DOCE METROS","MONTEVIDEO","MONTEVIDEO"
40874,"JOSE CAÑA","MONTEVIDEO","MONTEVIDEO"
40875,"PASAJE DEL LAGO","MONTEVIDEO","MONTEVIDEO"
40876,"PASAJE RUSIA","MONTEVIDEO","MONTEVIDEO"
40877,"CALLE DIECIOCHO","MONTEVIDEO","MONTEVIDEO"
40878,"PASAJE LA REPRESA","MONTEVIDEO","MONTEVIDEO"
40879,"CALLE DIEZ","MONTEVIDEO","MONTEVIDEO"
40880,"GUYUNUSA","MONTEVIDEO","MONTEVIDEO"
40881,"CUATRO DE OCTUBRE","MONTEVIDEO","MONTEVIDEO"
40882,"PASAJE ARTICULO CUARENTA Y CINCO","MONTEVIDEO","MONTEVIDEO"
40883,"JAVIER GARCIA","MONTEVIDEO","MONTEVIDEO"
40884,"LAS MORAS","MONTEVIDEO","MONTEVIDEO"
40885,"VEINTE DE AGOSTO","MONTEVIDEO","MONTEVIDEO"
40886,"VEZOLI","MONTEVIDEO","MONTEVIDEO"
40887,"PASAJE ARMCO","MONTEVIDEO","MONTEVIDEO"
40888,"PASAJE ARIS EMMA WALDER","MONTEVIDEO","MONTEVIDEO"
40889,"MARIO GARCIA CAMES","MONTEVIDEO","MONTEVIDEO"
40890,"CARLOS OLMEDO","MONTEVIDEO","MONTEVIDEO"
40891,"TITO CABANO","MONTEVIDEO","MONTEVIDEO"
40892,"HECTOR MARIA ARTOLA","MONTEVIDEO","MONTEVIDEO"
40893,"JUAN CANARO","MONTEVIDEO","MONTEVIDEO"
40894,"PRUDENCIO ARAGON","MONTEVIDEO","MONTEVIDEO"
40895,"BERNARDO ABATE","MONTEVIDEO","MONTEVIDEO"
40896,"CALLE UNO","MONTEVIDEO","MONTEVIDEO"
40897,"CALLE DOS","MONTEVIDEO","MONTEVIDEO"
40898,"CALLE TRES","MONTEVIDEO","MONTEVIDEO"
40900,"CALLE SEIS","MONTEVIDEO","MONTEVIDEO"
40901,"CALLE SIETE","MONTEVIDEO","MONTEVIDEO"
40902,"CALLE OCHO","MONTEVIDEO","MONTEVIDEO"
40903,"JACINTO TUCCILLO","MONTEVIDEO","MONTEVIDEO"
40904,"CATAMARCA","MONTEVIDEO","MONTEVIDEO"
40905,"PASAJE VEINTE METROS","MONTEVIDEO","MONTEVIDEO"
40906,"CARLOS SAPELLI","MONTEVIDEO","MONTEVIDEO"
40907,"JULIO C CASTRO JUCECA","MONTEVIDEO","MONTEVIDEO"
40908,"PASAJE PRIMERO DE MARZO","MONTEVIDEO","MONTEVIDEO"
40909,"ANGELO DONNI","MONTEVIDEO","MONTEVIDEO"
40910,"PASAJE CINCUENTA Y UNO","MONTEVIDEO","MONTEVIDEO"
40911,"PASAJE CINCUENTA Y SIETE","MONTEVIDEO","MONTEVIDEO"
40912,"PASAJE CINCUENTA Y NUEVE","MONTEVIDEO","MONTEVIDEO"
40913,"PASAJE CUARENTA Y CINCO","MONTEVIDEO","MONTEVIDEO"
40914,"PASAJE CUARENTA Y SIETE","MONTEVIDEO","MONTEVIDEO"
40915,"PASAJE CINCUENTA Y CINCO","MONTEVIDEO","MONTEVIDEO"
40916,"PASAJE LUNAREJO","MONTEVIDEO","MONTEVIDEO"
40917,"PASAJE FARRAPOS","MONTEVIDEO","MONTEVIDEO"
40918,"PASAJE MOIRONES","MONTEVIDEO","MONTEVIDEO"
40919,"PASAJE VEINTICINCO DE AGOSTO","MONTEVIDEO","MONTEVIDEO"
40920,"PASAJE LAS FLORES","MONTEVIDEO","MONTEVIDEO"
40921,"CONTINUACION MIGUEL COPPETTI","MONTEVIDEO","MONTEVIDEO"
40922,"EULOGIO CABALLERO","MONTEVIDEO","MONTEVIDEO"
40923,"CAMINO OMBU","MONTEVIDEO","MONTEVIDEO"
40924,"JOSE LERENZO","MONTEVIDEO","MONTEVIDEO"
40925,"LA RINCONADA","MONTEVIDEO","MONTEVIDEO"
40927,"CUATRO DE MARZO","MONTEVIDEO","MONTEVIDEO"
40928,"LARBANOIS","MONTEVIDEO","MONTEVIDEO"
40929,"ALFREDO ZITARROSA","MONTEVIDEO","MONTEVIDEO"
40930,"PEPE GUERRA","MONTEVIDEO","MONTEVIDEO"
40931,"BRAULIO LOPEZ","MONTEVIDEO","MONTEVIDEO"
40932,"JOSE LARRALDE","MONTEVIDEO","MONTEVIDEO"
40933,"JOSE CARBAJAL","MONTEVIDEO","MONTEVIDEO"
40934,"SANTIAGO CHALAR","MONTEVIDEO","MONTEVIDEO"
40935,"JAIMER ROOS","MONTEVIDEO","MONTEVIDEO"
40936,"MERCEDES SOSA","MONTEVIDEO","MONTEVIDEO"
40937,"CANARIO LUNA","MONTEVIDEO","MONTEVIDEO"
40938,"RUBEN RADA","MONTEVIDEO","MONTEVIDEO"
40939,"PASAJE ASERRADERO","MONTEVIDEO","MONTEVIDEO"
40940,"PASAJE ALVARO GESTIDO","MONTEVIDEO","MONTEVIDEO"
40942,"PASAJE MARTORI","MONTEVIDEO","MONTEVIDEO"
40943,"SENDA EL PROGRESO","MONTEVIDEO","MONTEVIDEO"
40944,"SENDA LA BANDERA","MONTEVIDEO","MONTEVIDEO"
40945,"SENDA LA TORRE","MONTEVIDEO","MONTEVIDEO"
40946,"PASAJE MOLINO","MONTEVIDEO","MONTEVIDEO"
40947,"PASAJE PITAS","MONTEVIDEO","MONTEVIDEO"
40948,"PIONEROS","MONTEVIDEO","MONTEVIDEO"
40949,"PASAJE ALFREDO ZIBECHI","MONTEVIDEO","MONTEVIDEO"
40950,"PASAJE MIGUEL BENINCASA","MONTEVIDEO","MONTEVIDEO"
40953,"PASAJE AGENOR MUÑIZ","MONTEVIDEO","MONTEVIDEO"
40954,"PASAJE MARCELINO PEREZ","MONTEVIDEO","MONTEVIDEO"
40955,"PASAJE PABLO DORADO","MONTEVIDEO","MONTEVIDEO"
40956,"SMIT","MONTEVIDEO","MONTEVIDEO"
40957,"PASCUAL ANDINO","MONTEVIDEO","MONTEVIDEO"
40958,"PASAJE CONTINUACION LA RIOJA","MONTEVIDEO","MONTEVIDEO"
40959,"PASAJE CONTINUACION LA RIOJA","MONTEVIDEO","MONTEVIDEO"
40960,"PASAJE EMAUS","MONTEVIDEO","MONTEVIDEO"
40961,"PASAJE PEATONAL CATAMARCA EX PORVENIR","MONTEVIDEO","MONTEVIDEO"
40962,"PASAJE DIECINUEVE DE ABRIL","MONTEVIDEO","MONTEVIDEO"
40965,"PEREZ NAPOLI","MONTEVIDEO","MONTEVIDEO"
40968,"COLMAR","FRACC. SOBRE RUTA 74","CANELONES"
40968,"COLMAR","JOAQUIN SUAREZ","CANELONES"
40968,"COLMAR","MONTEVIDEO","MONTEVIDEO"
40969,"CAMICACHI","MONTEVIDEO","MONTEVIDEO"
40970,"MIRADOR","MONTEVIDEO","MONTEVIDEO"
40972,"MANUEL INSUA","MONTEVIDEO","MONTEVIDEO"
40973,"ATILIO ACOSTA","MONTEVIDEO","MONTEVIDEO"
40974,"PROFESOR DOCTOR JORGE DE VECCHI","MONTEVIDEO","MONTEVIDEO"
40975,"EL JARDIN","MONTEVIDEO","MONTEVIDEO"
40976,"JAZMIN","MONTEVIDEO","MONTEVIDEO"
40977,"ROSAS","MONTEVIDEO","MONTEVIDEO"
40978,"AZHAR","MONTEVIDEO","MONTEVIDEO"
40979,"CLAVEL","MONTEVIDEO","MONTEVIDEO"
40980,"TULIPAN","MONTEVIDEO","MONTEVIDEO"
40981,"VIOLETA","MONTEVIDEO","MONTEVIDEO"
40982,"RUTA NACIONAL DOCTOR HUGO BATALLA","MONTEVIDEO","MONTEVIDEO"
40984,"SERVIDUMBRE VILLA PROGRESO","MONTEVIDEO","MONTEVIDEO"
40985,"CONTINUACION WALDEMAR HANSEN","MONTEVIDEO","MONTEVIDEO"
40986,"DOCTORA OBDULIA EBOLE","MONTEVIDEO","MONTEVIDEO"
40987,"ARERUNGUA","MONTEVIDEO","MONTEVIDEO"
40988,"PRIMERA PARALELA AL OESTE DE PEREZ Y CURIS","MONTEVIDEO","MONTEVIDEO"
40989,"SEGUNDA PARALELA AL OESTE DE PEREZ Y CURIS","MONTEVIDEO","MONTEVIDEO"
40990,"PASAJE ONCE","MONTEVIDEO","MONTEVIDEO"
40991,"PASAJE UNO","MONTEVIDEO","MONTEVIDEO"
40992,"CONTINUACION VENECIA","MONTEVIDEO","MONTEVIDEO"
40993,"PASAJE CONTINUACION ALBENIZ","MONTEVIDEO","MONTEVIDEO"
40994,"PASAJE A","MONTEVIDEO","MONTEVIDEO"
40995,"PASAJE B","MONTEVIDEO","MONTEVIDEO"
40996,"PASAJE C","MONTEVIDEO","MONTEVIDEO"
40997,"PASAJE D","MONTEVIDEO","MONTEVIDEO"
40998,"PASAJE E","MONTEVIDEO","MONTEVIDEO"
40999,"PASAJE F","MONTEVIDEO","MONTEVIDEO"
41000,"PASAJE G","MONTEVIDEO","MONTEVIDEO"
41001,"PASAJE H","MONTEVIDEO","MONTEVIDEO"
41002,"PASAJE J","MONTEVIDEO","MONTEVIDEO"
41003,"PASAJE K","MONTEVIDEO","MONTEVIDEO"
41004,"PASAJE L","MONTEVIDEO","MONTEVIDEO"
41005,"PASAJE M","MONTEVIDEO","MONTEVIDEO"
41006,"CALLE F","MONTEVIDEO","MONTEVIDEO"
41007,"CALLE G","MONTEVIDEO","MONTEVIDEO"
41008,"CALLE H","MONTEVIDEO","MONTEVIDEO"
41009,"CALLE H UNO","MONTEVIDEO","MONTEVIDEO"
41010,"DOCTOR HECTOR LUIS ODRIOZOLA","MONTEVIDEO","MONTEVIDEO"
41011,"CALLE DOS","MONTEVIDEO","MONTEVIDEO"
41012,"CALLE TRES","MONTEVIDEO","MONTEVIDEO"
41013,"CALLE CINCO","MONTEVIDEO","MONTEVIDEO"
41014,"FRANCISCO DE LOS ANGELES MUÑOZ","MONTEVIDEO","MONTEVIDEO"
41015,"BOLDO","MONTEVIDEO","MONTEVIDEO"
41016,"MARCELA","MONTEVIDEO","MONTEVIDEO"
41017,"SURINAM","MONTEVIDEO","MONTEVIDEO"
41018,"CALLE CINCO","MONTEVIDEO","MONTEVIDEO"
41019,"ATILIO SUPPARO","MONTEVIDEO","MONTEVIDEO"
41023,"CAMINO COPPOLA","MELILLA","MONTEVIDEO"
41023,"CAMINO COPPOLA","MONTEVIDEO","MONTEVIDEO"
41024,"CAMINO PASCUAL HARRIAGUE","MELILLA","MONTEVIDEO"
